Partlist

Exported from BMS.brd at 4/23/2016 3:34:17 PM

EAGLE Version 7.2.0 Copyright (c) 1988-2014 CadSoft

Assembly variant: 

Part     Value               Package                  Library           Position (mil)        Orientation

1        BCV71SMD            SOT23-BEC                transistor-npn    (3978 2525)           R90
2        BCV71SMD            SOT23-BEC                transistor-npn    (5536.59055 2704.40945) MR0
3        BCV71SMD            SOT23-BEC                transistor-npn    (1878 2678)           R0
R170     100                 0603                     FSAE Electric     (904 2061)            R0
R171     3.3K                0603                     FSAE Electric     (965 2265)            R0
R172     475                 0603                     FSAE Electric     (470 2290)            R90
R173     100                 0603                     FSAE Electric     (965 1690)            R0
R174     3.3K                0603                     FSAE Electric     (960 1780)            R0
R175     475                 0603                     FSAE Electric     (460 1700)            R90
R176     100                 0603                     FSAE Electric     (955 1365)            R0
R177     3.3K                0805                     FSAE Electric     (965 1570)            R0
R178     475                 0603                     FSAE Electric     (450 1455)            R90
R179     100                 0603                     FSAE Electric     (962 1184)            R0
R180     3.3K                0603                     FSAE Electric     (960 1265)            R0
R181     475                 0603                     FSAE Electric     (450 1170)            R90
R182     100                 0805                     FSAE Electric     (965 980)             R0
R183     3.3K                0805                     FSAE Electric     (965 1075)            R0
R184     475                 0603                     FSAE Electric     (485 875)             R90
R185     100                 0603                     FSAE Electric     (1217 711)            R90
R186     3.3K                0805                     FSAE Electric     (965 890)             R0
R187     475                 0603                     FSAE Electric     (515 715)             R180
R188     0                   0603                     FSAE Electric     (1341.6063 665.88976) R0
R189     16                  RR02J16RTB               FSAE Electric     (646.41732 611.41732) R180
R190     16                  RR02J16RTB               FSAE Electric     (778.54331 763.58268) R0
R191     16                  RR02J16RTB               FSAE Electric     (263.50394 723.58268) R0
R192     16                  RR02J16RTB               FSAE Electric     (131.53543 586.41732) R180
R193     16                  RR02J16RTB               FSAE Electric     (265 1030)            R0
R194     16                  RR02J16RTB               FSAE Electric     (130 860)             R180
R195     16                  RR02J16RTB               FSAE Electric     (265 1350)            R0
R196     16                  RR02J16RTB               FSAE Electric     (130 1185)            R180
R197     16                  RR02J16RTB               FSAE Electric     (275 1705)            R0
R198     16                  RR02J16RTB               FSAE Electric     (115 1515)            R180
R199     16                  RR02J16RTB               FSAE Electric     (125 1870)            R180
R200     16                  RR02J16RTB               FSAE Electric     (245 2070)            R0
R201     16                  RR02J16RTB               FSAE Electric     (240 2415)            R0
R202     16                  RR02J16RTB               FSAE Electric     (100 2240)            R180
R203     16                  RR02J16RTB               FSAE Electric     (225 2715)            R0
R204     16                  RR02J16RTB               FSAE Electric     (95 2570)             R180
R205     16                  RR02J16RTB               FSAE Electric     (230 3025)            R0
R206     16                  RR02J16RTB               FSAE Electric     (80 2870)             R180
R207     16                  RR02J16RTB               FSAE Electric     (235 3335)            R0
R208     16                  RR02J16RTB               FSAE Electric     (85 3170)             R180
R209     16                  RR02J16RTB               FSAE Electric     (235 3623)            R0
R210     16                  RR02J16RTB               FSAE Electric     (95 3482)             R180
R211     16                  RR02J16RTB               FSAE Electric     (90 3838)             R180
R212     16                  RR02J16RTB               FSAE Electric     (240 3977)            R0
R213     1K                  0603                     FSAE Electric     (1829 1617)           R90
R214     10K                 MNR14                    FSAE Electric     (1741.15748 1226.25197) R90
R215     100K                0603                     FSAE Electric     (1829 1452)           R270
R216     1.2K                0603                     FSAE Electric     (2057.15748 2310.22047) R180
R217     787                 0805                     FSAE Electric     (1854.29921 2241.46457) R90
R218     10K-NTC             NTC-NXRT15XH103FA5B      FSAE Electric     (1490.22047 392.61417) R90
R219     10K-NTC             NTC-NXRT15XH103FA5B      FSAE Electric     (1087.22047 1415.46457) R90
R220     10K-NTC             NTC-NXRT15XH103FA5B      FSAE Electric     (1370.31496 2577.77953) R0
R221     10K-NTC             NTC-NXRT15XH103FA5B      FSAE Electric     (1063.77953 3599.83465) R270
SJ1                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (5599.50394 3072.33071) R180
SJ2                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (5599.50394 2992.16535) R180
SJ3                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (5599.50394 2912)     R180
SJ4                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (5599.50394 2831.83465) R180
SJ5                          PAD-JUMPER-2-NO_YES_SILK SparkFun-Passives (5471.40157 2264.31496) MR180
SJ6                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (3842.44094 2847.71654) R180
SJ7                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (3839.44094 2953.85827) R180
SJ8                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (3840.37795 3058.18898) R180
SJ9                          PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (3840.37795 3162.51969) R180
SJ10                         PAD-JUMPER-2-NO_YES_SILK SparkFun-Passives (4031.2126 2174.48819) R90
SJ11                         PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (1851.06299 2962.40945) R0
SJ12                         PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (1848.54331 3069.40945) R0
SJ13                         PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (1846.02362 3190.40945) R0
SJ14                         PAD-JUMPER-3-NO_YES_SILK SparkFun-Passives (1843.50394 3311.40945) R0
SJ15                         PAD-JUMPER-2-NO_YES_SILK SparkFun-Passives (1986.59055 2201.95276) R90
TX1      PE-68386NLT         PE-68386NLT              FSAE Electric     (5800 3650)           R0
TX2      PE-68386NLT         PE-68386NLT              FSAE Electric     (5800 3300)           R0
TX3      PE-68386NLT         PE-68386NLT              FSAE Electric     (5800 4000)           R0
U$1      POGOPIN             POGOPIN                  FSAE Electric     (5131.9685 254.64567) R0
U$2      POGOPIN             POGOPIN                  FSAE Electric     (4998.12598 445.68504) R0
U$3      POGOPIN             POGOPIN                  FSAE Electric     (4572.07087 790.62205) R0
U$4      POGOPIN             POGOPIN                  FSAE Electric     (4998.3937 1134.02362) R0
U$5      POGOPIN             POGOPIN                  FSAE Electric     (4572.55118 1478.89764) R0
U$6      POGOPIN             POGOPIN                  FSAE Electric     (4998.59843 1822.89764) R0
U$7      POGOPIN             POGOPIN                  FSAE Electric     (4571.77165 2167.89764) R0
U$8      POGOPIN             POGOPIN                  FSAE Electric     (4998.88189 2511.89764) R0
U$9      POGOPIN             POGOPIN                  FSAE Electric     (4571.99213 2856.89764) R0
U$10     POGOPIN             POGOPIN                  FSAE Electric     (4999.10236 3200.89764) R0
U$11     POGOPIN             POGOPIN                  FSAE Electric     (4572.2126 3545.89764) R0
U$12     POGOPIN             POGOPIN                  FSAE Electric     (4998.5748 3890.20472) R0
U$13     POGOPIN             POGOPIN                  FSAE Electric     (5265.43307 4198.89764) R0
U$14     POGOPIN             POGOPIN                  FSAE Electric     (1484.01575 193.77953) R0
U$15     POGOPIN             POGOPIN                  FSAE Electric     (1424.12598 444.77953) R0
U$16     POGOPIN             POGOPIN                  FSAE Electric     (997.23622 789.77953) R0
U$17     POGOPIN             POGOPIN                  FSAE Electric     (1424.34646 1133.77953) R0
U$18     POGOPIN             POGOPIN                  FSAE Electric     (996.51181 1479.29921) R0
U$19     POGOPIN             POGOPIN                  FSAE Electric     (1423.62205 1823.29921) R0
U$20     POGOPIN             POGOPIN                  FSAE Electric     (996.73228 2168.29921) R0
U$21     POGOPIN             POGOPIN                  FSAE Electric     (1423.84252 2512.29921) R0
U$22     POGOPIN             POGOPIN                  FSAE Electric     (996.95276 2857.29921) R0
U$23     POGOPIN             POGOPIN                  FSAE Electric     (1424.06299 3201.29921) R0
U$24     POGOPIN             POGOPIN                  FSAE Electric     (997 3546)            R0
U$25     POGOPIN             POGOPIN                  FSAE Electric     (1423.28346 3890.29921) R0
U$26     POGOPIN             POGOPIN                  FSAE Electric     (1480.3937 4176.29921) R0
U$40     POGOPIN             POGOPIN                  FSAE Electric     (3332.28346 190.29921) R0
U$41     POGOPIN             POGOPIN                  FSAE Electric     (3210.3937 445.29921) R0
U$42     POGOPIN             POGOPIN                  FSAE Electric     (2785.31496 790.23622) R0
U$43     POGOPIN             POGOPIN                  FSAE Electric     (3211.61417 1134.29921) R0
U$44     POGOPIN             POGOPIN                  FSAE Electric     (2784.72441 1479.29921) R0
U$45     POGOPIN             POGOPIN                  FSAE Electric     (3211.14961 1823.8189) R0
U$46     POGOPIN             POGOPIN                  FSAE Electric     (2784.25984 2167.8189) R0
U$47     POGOPIN             POGOPIN                  FSAE Electric     (3210.37008 2511.8189) R0
U$48     POGOPIN             POGOPIN                  FSAE Electric     (2784.48031 2857.8189) R0
U$49     POGOPIN             POGOPIN                  FSAE Electric     (3211.59055 3200.8189) R0
U$50     POGOPIN             POGOPIN                  FSAE Electric     (2784.70079 3545.8189) R0
U$51     POGOPIN             POGOPIN                  FSAE Electric     (3210.81102 3890.8189) R0
U$52     POGOPIN             POGOPIN                  FSAE Electric     (3259.92126 4168.8189) R0
U1       LTC6804-2           SSOP-48                  FSAE Electric     (5534.14961 2177.32283) R270
U2       LTC6804-2           SSOP-48                  FSAE Electric     (3771.67717 2173.54331) R270
U3       LTC6804-2           SSOP-48                  FSAE Electric     (1570 2165)           R270
